order_id,order_date,customer_id,customer_segment,region,product_name,category,subcategory,acquisition_channel,qty,unit_price,discount_pct,revenue,profit,payment_method,is_fraud_flag,order_status,delivery_date,delivery_days,delivery_cost,customer_rating,product_weight_kg
10908,2024-01-26,C32687,B2C_Standard,Moscow,Yoga Mat Premium,Sports,Fitness,referral,1,4997.64,0.033,4832.72,2849.49,sbp,0,delivered,2024-01-30,4,102.56,4,1.0
10909,2024-06-24,C10438,B2B_Medium,Moscow,Laptop UltraSlim 15,Electronics,Computers,organic_search,3,125699.21,0.09,343158.84,54801.63,card,0,in_transit,2024-06-29,5,149.98,,1.6
10910,2024-08-28,C69079,B2C_Budget,Yekaterinburg,Running Shoes Elite,Sports,Footwear,direct,1,9180.37,0.097,8289.87,3940.34,card,0,delivered,2024-09-03,6,317.69,4,0.6
10911,2024-10-02,C40064,B2C_Premium,Moscow,Yoga Mat Premium,Sports,Fitness,referral,1,4980.47,0.079,4587.01,2624.94,invoice,0,delivered,2024-10-07,5,106.36,5,1.0
10912,2024-11-21,C81390,B2C_Budget,Moscow,Wireless Headphones,Electronics,Audio,direct,1,20254.46,0.059,19059.45,6111.16,sbp,0,delivered,2024-11-24,3,25.12,5,0.3
10913,2024-07-21,C94177,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,email,3,4674.59,0.038,13490.87,7485.56,invoice,0,delivered,2024-07-26,5,107.54,4,1.0
10914,2024-12-15,C21451,B2C_Budget,Yekaterinburg,Classic Jeans,Clothing,Bottoms,paid_search,1,3310.04,0.038,3184.26,1655.07,card,0,delivered,2024-12-20,5,254.07,4,0.5
10915,2024-10-13,C93890,B2B_Medium,Moscow,Laptop UltraSlim 15,Electronics,Computers,social_media,3,119963.76,0.091,327141.17,49386.9,sbp,0,cancelled,,,174.63,,1.6
10916,2024-05-20,C63996,B2B_Medium,Moscow,Classic Jeans,Clothing,Bottoms,organic_search,4,5056.97,0.085,18508.51,10741.58,invoice,0,delivered,2024-05-22,2,54.79,4,0.5
10917,2024-09-04,C71265,B2B_Small,Moscow,Sci-Fi Novel Set,Books,Fiction,direct,3,2058.64,0.095,5589.21,2065.69,invoice,0,delivered,2024-09-09,5,96.53,5,0.7
10918,2024-09-08,C75883,B2B_Medium,Moscow,Running Shoes Elite,Sports,Footwear,organic_search,6,14039.0,0.126,73620.52,33056.45,sbp,0,delivered,2024-09-10,2,58.15,4,0.6
10919,2024-09-13,C15765,B2C_Standard,Novosibirsk,Puffer Jacket Winter,Clothing,Outerwear,referral,1,6754.6,0.124,5917.03,3190.27,invoice,0,returned,2024-09-21,8,311.58,,0.9
10920,2024-07-13,C20096,B2C_Budget,Moscow,Puffer Jacket Winter,Clothing,Outerwear,direct,1,10513.36,0.093,9535.62,4238.92,card,0,cancelled,,,80.64,,0.9
10921,2024-03-05,C23149,B2C_Premium,Moscow,Laptop UltraSlim 15,Electronics,Computers,paid_search,2,124131.35,0.014,244787.02,33913.64,card,0,delivered,2024-03-08,3,205.16,5,1.6
10922,2024-02-09,C31417,B2C_Premium,Moscow,Classic Jeans,Clothing,Bottoms,direct,1,5069.4,0.094,4592.88,2421.87,card,0,delivered,2024-02-14,5,62.83,4,0.5
10923,2024-12-15,C45091,B2B_Small,Kazan,Yoga Mat Premium,Sports,Fitness,referral,2,3045.91,0.068,5677.58,3423.1,credit,0,delivered,2024-12-21,6,411.63,2,1.0
10924,2024-11-09,C19113,B2B_Small,Moscow,Smartphone Pro X,Electronics,Mobile,email,1,149829.39,0.184,122260.78,19983.86,wallet,0,returned,2024-11-14,5,24.14,,0.2
10925,2024-10-10,C92032,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,direct,1,4684.24,0.118,4131.5,1964.16,invoice,0,delivered,2024-10-13,3,115.35,4,1.0
10926,2024-11-28,C53476,B2C_Standard,Saint Petersburg,Wireless Headphones,Electronics,Audio,referral,1,17349.6,0.134,15024.75,4233.39,sbp,0,returned,2024-12-03,5,31.66,,0.3
10927,2024-09-09,C59257,B2C_Premium,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,organic_search,2,35913.43,0.092,65218.79,13322.06,wallet,0,returned,2024-09-13,4,12.88,,0.1
10928,2024-10-19,C76714,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,social_media,1,4660.48,0.149,3966.07,2306.18,card,0,delivered,2024-10-22,3,112.38,3,1.0
10929,2024-09-06,C96281,B2B_Medium,Samara,Laptop UltraSlim 15,Electronics,Computers,email,8,68771.38,0.171,456091.79,71682.84,invoice,0,cancelled,,,417.24,,1.6
10930,2024-08-10,C56766,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,paid_search,1,140914.95,0.034,136123.84,21172.94,sbp,0,in_transit,2024-08-12,2,23.63,,0.2
10931,2024-08-23,C48246,B2C_Budget,Moscow,Coffee Machine Delux,Home,Kitchen,social_media,1,30479.92,0.097,27523.37,7777.6,credit,0,delivered,2024-08-28,5,302.23,4,3.2
10932,2024-12-02,C16998,B2B_Medium,Krasnoyarsk,Running Shoes Elite,Sports,Footwear,paid_search,8,7754.26,0.217,48572.68,19489.01,wallet,0,delivered,2024-12-09,7,423.09,3,0.6
10933,2024-07-26,C77427,B2C_Budget,Novosibirsk,Smart Watch Sport,Electronics,Wearables,direct,1,25185.58,0.131,21886.27,4677.84,card,0,returned,2024-08-01,6,337.85,,0.1
10934,2024-02-02,C97730,B2C_Premium,Rostov-on-Don,Smartphone Pro X,Electronics,Mobile,email,2,78570.55,0.095,142212.7,23784.35,invoice,0,returned,2024-02-09,7,308.36,,0.2
10935,2024-07-30,C63839,B2C_Budget,Moscow,Smart Watch Sport,Electronics,Wearables,direct,1,41038.39,0.15,34882.63,8099.75,credit,0,delivered,2024-08-03,4,8.42,4,0.1
10936,2024-05-14,C36331,B2C_Budget,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,paid_search,1,8812.83,0.043,8433.88,4647.37,credit,0,returned,2024-05-17,3,93.36,,0.9
10937,2024-08-28,C10178,B2C_Premium,Kazan,Protein Powder 2kg,Sports,Nutrition,direct,1,3462.46,0.031,3355.12,1455.47,sbp,0,cancelled,,,570.99,,2.0
10938,2024-02-06,C36045,B2B_Medium,Novosibirsk,Sci-Fi Novel Set,Books,Fiction,direct,6,1337.93,0.05,7626.2,2944.95,credit,0,delivered,2024-02-11,5,443.87,5,0.7
10939,2024-07-09,C19339,B2C_Standard,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,paid_search,1,4173.35,0.053,3952.16,2475.22,credit,0,in_transit,2024-07-13,4,135.48,,1.0
10940,2024-04-28,C76905,B2B_Medium,Moscow,Protein Powder 2kg,Sports,Nutrition,social_media,5,5325.84,0.136,23007.63,9180.96,invoice,0,returned,2024-04-30,2,228.62,,2.0
10941,2024-03-04,C19362,B2C_Budget,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,paid_search,1,26617.9,0.011,26325.1,7294.28,card,0,delivered,2024-03-09,5,263.47,3,3.2
10942,2024-05-08,C75612,B2B_Medium,Novosibirsk,Sci-Fi Novel Set,Books,Fiction,paid_search,5,125369.0,0.028,6092.93,2577.84,invoice,0,in_transit,2024-05-16,8,376.82,,0.7
10943,2024-09-19,C25612,B2B_Small,Moscow,Wireless Headphones,Electronics,Audio,direct,1,20004.03,0.024,19523.93,5412.26,wallet,0,delivered,2024-09-24,5,41.52,5,0.3
10944,2024-12-18,C60006,B2B_Medium,Saint Petersburg,Cookbook Italian,Books,Non-fiction,organic_search,4,1234.35,0.167,4112.85,1428.23,card,0,in_transit,2024-12-24,6,103.93,,0.8
10945,2024-03-22,C23504,B2C_Budget,Moscow,Coffee Machine Delux,Home,Kitchen,organic_search,1,30987.29,0.158,26091.3,7755.53,sbp,0,delivered,2024-03-24,2,310.58,5,3.2
10946,2024-11-28,C14795,B2C_Premium,Yekaterinburg,Running Shoes Elite,Sports,Footwear,social_media,1,9317.86,0.069,8674.93,3225.11,wallet,0,cancelled,,,449.46,,0.6
10947,2024-10-21,C73856,B2B_Medium,Moscow,Coffee Machine Delux,Home,Kitchen,organic_search,2,31838.06,0.074,58964.09,14567.75,credit,0,cancelled,,,345.42,,3.2
10948,2024-09-28,C28910,B2C_Budget,Samara,Protein Powder 2kg,Sports,Nutrition,referral,1,3194.05,0.054,3021.57,1240.5,credit,0,in_transit,2024-10-04,6,544.42,,2.0
10949,2024-07-15,C32432,B2C_Premium,Moscow,Sci-Fi Novel Set,Books,Fiction,referral,1,2125.05,0.048,2023.05,771.26,credit,0,returned,2024-07-18,3,72.43,,0.7
10950,2024-10-25,C72083,B2C_Premium,Novosibirsk,Running Shoes Elite,Sports,Footwear,paid_search,1,8258.66,0.137,7127.22,3293.82,credit,0,delivered,2024-11-01,7,453.48,3,0.6
10951,2024-09-03,C48854,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,145563.0,0.182,119070.53,22989.39,credit,0,delivered,2024-09-05,2,18.71,4,0.2
10952,2024-09-08,C68896,B2C_Budget,Moscow,Cookbook Italian,Books,Non-fiction,direct,1,1399.3,0.115,1238.38,464.89,credit,0,returned,2024-09-11,3,81.59,,0.8
10953,2024-03-27,C79864,B2B_Small,Kazan,Puffer Jacket Winter,Clothing,Outerwear,paid_search,1,6433.32,0.05,6111.65,3109.48,sbp,0,cancelled,,,318.28,,0.9
10954,2024-08-02,C87077,B2C_Premium,Novosibirsk,Protein Powder 2kg,Sports,Nutrition,social_media,1,3468.86,0.051,3291.95,1496.94,invoice,0,cancelled,,,419.44,,2.0
10955,2024-02-15,C23343,B2C_Premium,Moscow,Classic Jeans,Clothing,Bottoms,direct,1,5150.46,0.21,4068.86,2088.4,wallet,0,cancelled,,,43.25,,0.5
10956,2024-08-31,C22541,B2C_Standard,Kazan,Smart Watch Sport,Electronics,Wearables,referral,1,26178.16,0.097,23638.88,5240.71,card,0,in_transit,2024-09-04,4,256.01,,0.1
10957,2024-10-24,C14583,B2C_Standard,Moscow,Wireless Headphones,Electronics,Audio,referral,1,20150.09,0.059,18961.23,6047.2,credit,0,delivered,2024-10-29,5,38.47,5,0.3
10958,2024-10-07,C69079,B2C_Budget,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,13763.58,0.098,12414.75,5568.87,credit,0,delivered,2024-10-10,3,59.31,4,0.6
10959,2024-02-23,C24875,B2C_Budget,Novosibirsk,Cookbook Italian,Books,Non-fiction,organic_search,1,894.74,0.07,832.11,351.31,credit,0,delivered,2024-02-28,5,424.28,3,0.8
10960,2024-06-08,C53848,B2C_Budget,Yekaterinburg,Wireless Headphones,Electronics,Audio,direct,1,13176.62,0.038,12675.91,4388.24,sbp,0,delivered,2024-06-14,6,318.58,3,0.3
10961,2024-09-15,C47826,B2B_Medium,Moscow,Smartphone Pro X,Electronics,Mobile,email,4,140185.57,0.031,543359.27,89013.14,card,0,delivered,2024-09-18,3,17.7,5,0.2
10962,2024-10-19,C52606,B2B_Small,Saint Petersburg,Wireless Headphones,Electronics,Audio,direct,1,18657.95,0.068,17389.21,5081.23,invoice,0,in_transit,2024-10-22,3,25.97,,0.3
10963,2024-03-23,C14323,B2C_Standard,Moscow,Wireless Headphones,Electronics,Audio,organic_search,1,20212.38,0.076,18676.24,5638.2,sbp,0,delivered,2024-03-28,5,36.11,4,0.3
10964,2024-04-26,C88403,B2B_Small,Yekaterinburg,Smartphone Pro X,Electronics,Mobile,organic_search,1,95376.88,0.011,94327.73,15656.06,card,0,delivered,2024-05-03,7,397.82,4,0.2
10965,2024-03-19,C35123,B2C_Standard,Samara,Running Shoes Elite,Sports,Footwear,organic_search,1,8150.42,0.062,7645.09,3301.31,card,0,delivered,2024-03-25,6,468.1,3,0.6
10966,2024-08-02,C99792,B2B_Small,Moscow,Smart Watch Sport,Electronics,Wearables,organic_search,1,40164.72,0.037,38678.63,9653.0,sbp,0,cancelled,,,10.83,,0.1
10967,2024-01-26,C17177,B2C_Premium,Yekaterinburg,Running Shoes Elite,Sports,Footwear,email,2,9213.2,0.037,17744.62,6357.54,invoice,0,cancelled,,,446.04,,0.6
10968,2024-08-07,C50689,B2C_Standard,Rostov-on-Don,Laptop UltraSlim 15,Electronics,Computers,social_media,1,70534.47,0.127,61576.59,7710.8,card,0,returned,2024-08-14,7,413.07,,1.6
10969,2024-12-23,C94886,B2B_Medium,Rostov-on-Don,Classic Jeans,Clothing,Bottoms,organic_search,3,3015.61,0.149,7698.85,3881.74,credit,0,delivered,2024-12-28,5,215.39,4,0.5
10970,2024-03-16,C66971,B2C_Budget,Samara,Smart Watch Sport,Electronics,Wearables,direct,1,23765.32,0.103,21317.49,4120.21,credit,0,delivered,2024-03-23,7,219.36,4,0.1
10971,2024-07-05,C85425,B2B_Medium,Moscow,Classic Jeans,Clothing,Bottoms,email,3,5482.89,0.073,15247.92,7435.39,credit,0,returned,2024-07-08,3,43.9,,0.5
10972,2024-12-26,C74190,B2B_Small,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,organic_search,2,9066.67,0.03,17589.34,8477.22,credit,0,cancelled,,,108.35,,0.9
10973,2024-03-01,C86356,B2B_Medium,Moscow,Wireless Headphones,Electronics,Audio,paid_search,7,20716.3,0.123,127177.37,37252.34,card,1,in_transit,2024-03-04,3,30.98,,0.3
10974,2024-07-05,C71297,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,email,4,2051.02,0.065,7670.81,3333.92,card,0,returned,2024-07-09,4,65.27,,0.7
10975,2024-04-08,C64254,B2C_Standard,Moscow,Laptop UltraSlim 15,Electronics,Computers,social_media,1,116209.19,0.111,103309.97,15317.06,wallet,0,delivered,2024-04-13,5,162.95,2,1.6
10976,2024-12-04,C33705,B2C_Budget,Moscow,Laptop UltraSlim 15,Electronics,Computers,social_media,1,116192.45,0.207,92140.61,13161.32,sbp,0,cancelled,,,131.96,,1.6
10977,2024-10-21,C83266,B2C_Standard,Moscow,Classic Jeans,Clothing,Bottoms,email,1,5041.28,0.068,4698.47,2703.48,invoice,0,delivered,2024-10-24,3,67.88,5,0.5
10978,2024-11-19,C53571,B2B_Medium,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,social_media,3,1769.11,0.274,3853.12,1728.18,credit,0,returned,2024-11-22,3,68.63,,0.7
10979,2024-06-14,C32569,B2C_Premium,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,paid_search,1,120733.71,0.032,116870.23,21854.42,invoice,0,cancelled,,,22.07,,0.2
10980,2024-01-07,C17943,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,1,2145.41,0.079,1975.92,800.91,wallet,0,delivered,2024-01-10,3,57.48,4,0.7
10981,2024-11-30,C84225,B2B_Medium,Saint Petersburg,Wireless Headphones,Electronics,Audio,paid_search,7,18217.07,0.159,107243.89,36869.09,card,0,cancelled,,,29.95,,0.3
10982,2024-05-06,C91717,B2C_Premium,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,social_media,1,4043.08,0.099,3642.82,1742.54,invoice,0,delivered,2024-05-09,3,107.59,4,1.0
10983,2024-07-11,C93580,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,direct,4,1389.31,0.04,5334.95,1989.38,credit,0,delivered,2024-07-13,2,64.25,4,0.8
10984,2024-04-13,C19773,B2C_Budget,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,14167.8,0.026,13799.44,5373.56,card,0,in_transit,2024-04-15,2,51.99,,0.6
10985,2024-05-01,C28910,B2C_Budget,Saint Petersburg,Wireless Headphones,Electronics,Audio,social_media,1,18198.69,0.145,15559.88,5102.21,invoice,0,delivered,2024-05-05,4,31.39,4,0.3
10986,2024-11-16,C10141,B2B_Small,Novosibirsk,Running Shoes Elite,Sports,Footwear,direct,2,8821.67,0.034,17043.47,6494.05,invoice,0,delivered,2024-11-23,7,241.98,5,0.6
10987,2024-12-06,C85903,B2B_Small,Saint Petersburg,Running Shoes Elite,Sports,Footwear,direct,2,12169.76,0.19,19715.01,7392.66,invoice,0,delivered,2024-12-11,5,82.83,4,0.6
10988,2024-01-23,C48119,B2C_Budget,Yekaterinburg,Coffee Machine Delux,Home,Kitchen,direct,1,20398.3,0.052,19337.59,4654.12,card,0,delivered,2024-01-30,7,671.42,2,3.2
10989,2024-07-28,C85024,B2C_Budget,Moscow,Wireless Headphones,Electronics,Audio,paid_search,1,21710.7,0.052,20581.74,5929.43,credit,0,delivered,2024-08-01,4,29.27,4,0.3
10990,2024-09-16,C44303,B2C_Standard,Saint Petersburg,Classic Jeans,Clothing,Bottoms,paid_search,1,4638.06,0.189,3761.47,2086.16,wallet,0,in_transit,2024-09-22,6,65.47,,0.5
10991,2024-02-25,C66060,B2C_Standard,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,email,1,25670.26,0.059,24155.71,6524.24,wallet,0,cancelled,,,305.06,,3.2
10992,2024-07-05,C68742,B2B_Small,Samara,Yoga Mat Premium,Sports,Fitness,paid_search,1,2968.08,0.053,2810.77,1620.63,sbp,0,delivered,2024-07-12,7,365.07,5,1.0
10993,2024-12-16,C41408,B2B_Small,Kazan,Puffer Jacket Winter,Clothing,Outerwear,paid_search,1,6436.83,0.093,5838.2,2745.17,credit,0,delivered,2024-12-23,7,345.95,4,0.9
10994,2024-07-25,C79865,B2C_Budget,Moscow,Wireless Headphones,Electronics,Audio,organic_search,1,21461.17,0.102,19272.13,6061.63,invoice,0,returned,2024-07-30,5,26.34,,0.3
10995,2024-01-16,C76051,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,organic_search,1,5806.49,0.006,5771.65,2818.83,card,0,returned,2024-01-21,5,185.46,,2.0
10996,2024-04-24,C61866,B2B_Small,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,social_media,2,3631.71,0.083,6660.56,2737.23,invoice,0,cancelled,,,659.95,,2.0
10997,2024-05-30,C88895,B2B_Small,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,direct,1,3651.52,0.03,3541.97,,invoice,0,delivered,2024-06-05,6,522.57,5,2.0
10998,2024-10-05,C21925,B2B_Medium,Moscow,Coffee Machine Delux,Home,Kitchen,email,4,30525.38,0.155,103175.78,30574.45,invoice,0,delivered,2024-10-09,4,364.64,4,3.2
10999,2024-06-05,C96381,B2B_Medium,Saint Petersburg,Laptop UltraSlim 15,Electronics,Computers,organic_search,3,104148.15,0.049,297134.67,41937.68,credit,0,returned,2024-06-09,4,162.78,,1.6
11000,2024-09-19,C14323,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,referral,1,144017.27,0.135,124574.94,,sbp,0,in_transit,2024-09-23,4,16.12,,0.2
11001,2024-12-06,C64557,B2C_Standard,Rostov-on-Don,Classic Jeans,Clothing,Bottoms,social_media,1,2890.71,0.325,1951.23,988.59,wallet,0,in_transit,2024-12-11,5,430.09,,0.5
11002,2024-06-07,C95941,B2B_Medium,Moscow,Running Shoes Elite,Sports,Footwear,social_media,4,13744.03,0.019,53931.57,21269.01,credit,0,delivered,2024-06-09,2,57.01,3,0.6
11003,2024-08-07,C35254,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,organic_search,1,5517.5,0.095,4993.34,2309.66,sbp,0,returned,2024-08-09,2,203.26,,2.0
11004,2024-03-02,C99131,B2B_Medium,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,email,5,26809.42,0.215,105226.97,31473.79,wallet,0,cancelled,,,372.44,,3.2
11005,2024-06-28,C16337,B2C_Budget,Samara,Smartphone Pro X,Electronics,Mobile,referral,1,86275.62,0.122,75749.99,14279.12,card,0,delivered,2024-07-03,5,275.31,5,0.2
11006,2024-04-18,C64330,B2B_Small,Novosibirsk,Smart Watch Sport,Electronics,Wearables,organic_search,3,2542021.0,0.11,67871.96,13044.61,wallet,0,in_transit,2024-04-25,7,368.1,,0.1
11007,2024-12-23,C77184,B2B_Small,Kazan,Smartphone Pro X,Electronics,Mobile,referral,2,89745.86,0.204,142875.41,25499.84,sbp,0,returned,2024-12-30,7,287.52,,0.2
11008,2024-01-01,C87230,B2C_Budget,Moscow,Coffee Machine Delux,Home,Kitchen,direct,1,28953.47,0.13,25189.52,6775.57,invoice,0,delivered,2024-01-04,3,297.68,1,3.2
11009,2024-06-29,C76448,B2B_Small,Moscow,Running Shoes Elite,Sports,Footwear,referral,1,13846.19,0.114,12267.72,4766.89,wallet,0,delivered,2024-07-04,5,53.39,5,0.6
11010,2024-10-15,C13397,B2C_Budget,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,referral,1,1790.44,0.008,1776.12,643.24,sbp,0,delivered,2024-10-21,6,88.74,2,0.7
11011,2024-11-01,C87648,B2C_Standard,Moscow,Protein Powder 2kg,Sports,Nutrition,direct,1,5453.15,0.078,5027.8,2082.42,wallet,0,delivered,2024-11-06,5,164.23,5,2.0
11012,2024-02-03,C33929,B2B_Medium,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,5,5563.54,0.033,26899.72,11010.77,invoice,0,cancelled,,,236.86,,2.0
11013,2024-06-23,C55773,B2C_Budget,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,social_media,1,120975.25,0.04,116136.24,18361.02,sbp,0,in_transit,2024-06-26,3,27.52,,0.2
11014,2024-04-07,C11683,B2C_Budget,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,referral,1,4214.92,0.092,3827.15,2025.56,card,0,in_transit,2024-04-13,6,112.33,,1.0
11015,2024-06-15,C14132,B2B_Small,Moscow,Smart Watch Sport,Electronics,Wearables,social_media,2,41009.27,0.02,80378.17,17879.94,card,0,returned,2024-06-17,2,10.69,,0.1
11016,2024-08-06,C73854,B2C_Premium,Saint Petersburg,Protein Powder 2kg,Sports,Nutrition,social_media,1,4761.21,0.067,4442.21,2224.77,sbp,0,delivered,2024-08-11,5,223.31,4,2.0
11017,2024-08-15,C18185,B2C_Premium,Moscow,Coffee Machine Delux,Home,Kitchen,social_media,2,31771.89,0.106,56808.14,16942.4,sbp,0,cancelled,,,376.46,,3.2
11018,2024-02-15,C47608,B2C_Standard,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,10096.21,0.172,8359.66,3905.3,wallet,0,in_transit,2024-02-18,3,112.87,,0.9
11019,2024-10-25,C12803,B2C_Standard,Saint Petersburg,Classic Jeans,Clothing,Bottoms,organic_search,1,4828.23,0.139,4157.11,1977.29,invoice,0,cancelled,,,47.86,,0.5
11020,2024-01-05,C33973,B2C_Standard,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,13717.51,0.066,12812.15,4892.78,card,0,delivered,2024-01-07,2,51.34,4,0.6
11021,2024-10-02,C96633,B2B_Medium,Moscow,Wireless Headphones,Electronics,Audio,social_media,5,20940.32,0.109,93289.13,33052.95,credit,0,cancelled,,,36.78,,0.3
11022,2024-09-20,C96914,B2B_Small,Rostov-on-Don,Laptop UltraSlim 15,Electronics,Computers,referral,2,66465.76,0.125,116315.08,15947.22,invoice,0,returned,2024-09-25,5,448.32,,1.6
11023,2024-11-20,C61865,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,direct,1,1964.1,0.064,1838.4,668.82,card,0,delivered,2024-11-25,5,57.9,4,0.7
11024,2024-12-15,C57241,B2B_Medium,Yekaterinburg,Classic Jeans,Clothing,Bottoms,email,4,3596.12,0.033,13909.79,,sbp,0,cancelled,,,312.98,,0.5
11025,2024-05-13,C67674,B2B_Small,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,email,1,3525.68,0.081,3240.1,1288.78,wallet,0,delivered,2024-05-19,6,513.72,,2.0
11026,2024-09-25,C94278,B2B_Small,Samara,Classic Jeans,Clothing,Bottoms,paid_search,1,3238.79,0.108,2889.0,1448.89,sbp,0,delivered,2024-09-30,5,228.83,3,0.5
11027,2024-08-03,C10106,B2C_Premium,Kazan,Smartphone Pro X,Electronics,Mobile,referral,2,86701.35,0.177,142710.42,23899.38,wallet,0,delivered,2024-08-08,5,347.66,4,0.2
11028,2024-01-23,C32639,B2C_Budget,Moscow,Smart Watch Sport,Electronics,Wearables,direct,1,41270.85,0.112,36648.51,9129.8,card,0,returned,2024-01-25,2,8.62,,0.1
11029,2024-11-30,C64118,B2B_Medium,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,referral,8,3569.68,0.059,26872.55,11177.8,invoice,0,delivered,2024-12-05,5,544.85,3,2.0
11030,2024-02-04,C31650,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,email,6,2011.14,0.13,10498.15,4234.21,sbp,0,cancelled,,,82.94,,0.7
11031,2024-12-07,C55141,B2C_Standard,Moscow,Wireless Headphones,Electronics,Audio,organic_search,1,20898.25,0.24,15882.67,5077.03,card,0,returned,2024-12-10,3,32.33,,0.3
11032,2024-02-10,C10114,B2B_Small,Kazan,Yoga Mat Premium,Sports,Fitness,paid_search,2,2958.65,0.093,5366.99,2874.92,card,0,cancelled,,,292.9,,1.0
11033,2024-03-25,C24230,B2B_Small,Yekaterinburg,Running Shoes Elite,Sports,Footwear,organic_search,3,8965.97,0.158,22648.04,9202.64,invoice,0,delivered,2024-03-29,4,270.76,4,0.6
11034,2024-08-08,C28280,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,1,4887.1,0.184,3987.87,2421.15,sbp,0,cancelled,,,90.97,,1.0
11035,2024-02-27,C58602,B2C_Standard,Saint Petersburg,Running Shoes Elite,Sports,Footwear,referral,1,11838.41,0.106,10583.54,3973.16,card,0,cancelled,,,60.64,,0.6
11036,2024-05-23,C17643,B2C_Standard,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,organic_search,1,4079.67,0.111,3626.83,2091.51,wallet,0,delivered,2024-05-27,4,138.71,4,1.0
11037,2024-01-25,C31003,B2C_Premium,Kazan,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,6505.15,0.102,5841.62,2697.92,invoice,0,in_transit,2024-01-30,5,282.49,,0.9
11038,2024-02-15,C47309,B2B_Small,Yekaterinburg,Coffee Machine Delux,Home,Kitchen,social_media,2,20073.24,0.164,33562.46,9504.39,invoice,0,returned,2024-02-22,7,557.47,,3.2
11039,2024-03-20,C55569,B2B_Small,Moscow,Wireless Headphones,Electronics,Audio,organic_search,2,19918.3,0.187,32387.16,11103.99,invoice,0,in_transit,2024-03-22,2,31.49,,0.3
11040,2024-06-10,C48246,B2C_Budget,Moscow,Laptop UltraSlim 15,Electronics,Computers,organic_search,1,114880.13,0.146,98107.63,13854.75,card,0,delivered,2024-06-12,2,223.74,4,1.6
11041,2024-05-22,C93336,B2C_Premium,Samara,Puffer Jacket Winter,Clothing,Outerwear,direct,1,6092.22,0.031,5903.36,2702.18,invoice,0,returned,2024-05-26,4,254.7,,0.9
11042,2024-05-18,C19388,B2C_Premium,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,1,485082.0,0.053,4593.73,2189.81,card,0,in_transit,2024-05-22,4,110.37,,1.0
11043,2024-06-06,C92384,B2B_Medium,Moscow,Coffee Machine Delux,Home,Kitchen,direct,4,30683.56,0.023,119911.35,32984.98,invoice,0,cancelled,,,338.56,,3.2
11044,2024-05-04,C40028,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,social_media,1,5579.87,0.084,5111.16,2266.29,card,0,delivered,2024-05-09,5,190.07,4,2.0
11045,2024-01-14,C39081,B2B_Small,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,2,142741.26,0.011,282342.21,57993.51,invoice,0,returned,2024-01-17,3,18.91,,0.2
11046,2024-10-08,C51281,B2C_Premium,Moscow,Laptop UltraSlim 15,Electronics,Computers,organic_search,1,118524.69,0.068,110465.01,17525.98,wallet,0,in_transit,2024-10-10,2,204.01,,1.6
